100	162
AngelinaJolie	2	AmberTamblyn	1
AaronGuiel	2	AngelaBassett	2
AllySheedy	2	AndrewCuomo	2
AlexSink	1	AndreaYates	2
AdrianFernandez	1	AlbertoRuizGallardon	1
AlfonsoPortillo	1	AbdelAzizAl-Hakim	3
AlecosMarkides	3	AdrianaLima	1
AdelAl-Jubeir	3	AlyWagner	2
AlfredoMoreno	3	AmelieMauresmo	2
AkmalTaher	2	AlvaroUribe	2
AkikoMorigami	2	AlecBaldwin	1
AbelPacheco	1	AmyBrenneman	3
AnjumHussain	2	AkikoMorigami	3
AlainDucasse	2	AlexandreDaigle	2
AlisonLohman	1	AmandaBeard	3
AliMohammedMaher	1	AlDavis	1
AllisonJanney	1	AlyWagner	1
AllysonFelix	2	AdamAnt	2
AdrienBrody	2	AngieMartinez	3
AbbasKiarostami	3	AlexandreDespatie	2
AlejandroToledo	2	AlimzhanTokhtakhounov	3
AngelaMerkel	2	AndyBenes	2
AndrewLuster	1	AngelaBassett	3
AbdoulayeWade	1	AbelPacheco	1
AdamAnt	1	AlLeiter	2
AkbarHashemiRafsanjani	4	AngieArzola	1
AliciaKeys	1	AleksanderKwasniewski	2
AlDavis	2	AmySmart	1
AishwaryaRai	2	AlfredodiStefano	1
AmyBrenneman	3	AkhmedZakayev	2
AndreaBocelli	3	AndyGarcia	2
AliciaSilverstone	4	AllySheedy	1
AndrewWetzler	1	AlanBall	3
AnitaDeFrantz	2	AdoorGopalakarishnan	1
AngelaBassett	3	AdoorGopalakarishnan	2
AmandaPlumer	2	AmyBrenneman	3
AmandaBeard	5	AndreasVinciguerra	1
AlexPenelas	1	AmrMoussa	3
AlessandraCerna	2	AJCook	3
AlbertoGonzales	1	AhmadMasood	1
AdrianaPerezNavarro	3	AbidHamidMahmudAl-Tikriti	1
AhmedQureia	3	AlexandraPelosi	2
AlanDershowitz	3	AdamAnt	2
AliciaWitt	2	AaronSorkin	1
AndreAgassi	2	AlexandreDaigle	2
AndrewFirestone	1	AlyWagner	1
AlexKing	2	AlexCabrera	3
AndyLau	3	AlGore	1
AaronTippin	1	AngieMartinez	3
AbdulMajeedShobokshi	1	AkbarHashemiRafsanjani	4
AlbertBrooks	2	AbelPacheco	2
AlPacino	3	AllysonFelix	2
AngelLockward	2	AlecBaldwin	2
AlexZanardi	1	AllySheedy	1
AliAbbas	4	AllisonJanney	1
AlexandraPelosi	2	AmelieMauresmo	1
AlvaroSilvaCalderon	1	AlbertoRuizGallardon	1
AngelaMascia-Frye	2	AlbertoRuizGallardon	2
AlexCabrera	1	AlastairCampbell	1
Abdullah	1	AdrienBrody	1
AdrianNastase	1	AlexKing	1
AlexisDennisoff	3	AliMohammedMaher	1
AndyWarhol	1	AlexanderLukashenko	2
AlastairCampbell	3	AngelaMerkel	2
AndrewFastow	1	AlfonsoCuaron	3
AlysonHannigan	1	AndreasVinciguerra	1
AdoorGopalakarishnan	3	AlbertoAcosta	2
AgbaniDarego	1	AbdulazizKamilov	2
AkbarAlBaker	3	AlGore	1
AmramMitzna	3	AndreasVinciguerra	1
AaronEckhart	4	AlejandroToledo	2
AdamSandler	1	AkmalTaher	2
AngieArzola	1	AlbertoRuizGallardon	2
AidanQuinn	3	AdriannaZuzic	2
AndresDAlessandro	2	AaronSorkin	1
AhmadMasood	3	AlexHolmes	1
AlecBaldwin	3	AlbertBrooks	1
AlvaroUribe	2	AlbertBrooks	2
AhmetNecdetSezer	3	AndreaBocelli	3
AlyWagner	1	AdriannaZuzic	1
AkhmedZakayev	2	AlexandreDaigle	1
AaronSorkin	2	AlvaroUribe	2
AlfredodiStefano	1	AlecBaldwin	3
AndyBenes	2	AlfonsoPortillo	2
AldoParedes	1	AlanBall	1
AlbertoFujimori	2	AndrewCuomo	1
AbbaEban	1	AlanBall	1
AlanBall	2	AmrMoussa	3
AbdullahGul	3	AliciaWitt	2
AdriannaZuzic	1	AdrianaPerezNavarro	2
AlimzhanTokhtakhounov	3	AbdoulayeWade	3
AlejandroGonzalezInarritu	1	AngelLockward	2
AlGore	2	AndersEbbeson	2
AlSharpton	3	AhmedAhmed	3
AbrahamFoxman	2	AngelinaJolie	2
AmandaMarsh	2	AlexSink	1
AngelaLansbury	2	AhmedQureia	2
AmberTamblyn	2	AlanBall	4
AlanisMorissette	1	AkikoMorigami	3
AlexFerguson	2	AlGore	2
AlexisBledel	2	AngieMartinez	2
AdrianaLima	3	AdrianFernandez	1
AlmaPowell	2	AlexZanardi	1
AbdulRahman	1	AngelinaJolie	1
AlexandreHerchcovitch	2	AdrianNastase	2
AbidHamidMahmudAl-Tikriti	3	AnjumHussain	2
AndersEbbeson	2	AbdulazizKamilov	2
AlexandreDaigle	1	AndrewWetzler	1
AndrewCuomo	1	AndresPastrana	3
AndreaYates	1	AaronGuiel	2
AlekWek	3	AllySheedy	1
AmySmart	2	AlexCejka	3
AlLeiter	2	AhmedAhmed	3
AbdullatifSener	2	AnibalIbarra	3
AhmedChalabi	1	AlecBaldwin	1
AndreasVinciguerra	2	AbdulazizKamilov	2
AlexanderLukashenko	2	AlecosMarkides	2
AndresManuelLopezObrador	2	AlejandroToledo	2
AmyYasbeck	1	AndreBucher	3
AngeloReyes	3	AndyBenes	2
AmelieMauresmo	1	AlexSink	1
AgnesBruckner	2	AndyLau	1
AndreaDeCruz	2	AhmetNecdetSezer	3
AndyRoddick	1	AaronEckhart	4
AngieMartinez	1	AbidHamidMahmudAl-Tikriti	2
AmrMoussa	1	Abdullah	2
AlexanderPayne	2	AngelaMascia-Frye	1
AlexandreDespatie	1	AlexisBledel	4
AlexHolmes	2	AlannaUbach	1
AmandaBynes	2	AngelaMascia-Frye	2
AmeliaVega	1	AaronEckhart	4
AlessandroNesta	1	AndreaDeCruz	2
AbdullahAhmadBadawi	1	AdamSandler	2
AndreBucher	3	2
AlfonsoCuaron	1	1
AbdelAzizAl-Hakim	3	3
AlfredSant	1	1
AnibalIbarra	3	2
AndresPastrana	1	2
AJCook	3	1
AlvaroNoboa	3	1
AndyGarcia	2	1
AndyRooney	1	2
AdisaiBodharamik	2	3
AmberFrey	2	2
AdamScott	3	2
AndyGriffith	1	1
AdrianAnnus	3	1
AndyDick	2	2
AlbertoRuizGallardon	1	1
AlexaVega	3	3
AliKhamenei	1	2
AlexanderDowner	4	4
AhmedAhmed	3	1
AlexCejka	2	1
AndrewBernard	1	1
AmyRedford	3	2
AbdulazizKamilov	2	1
AlbertoAcosta	2	1
AliFallahian	1	2
AleksanderKwasniewski	3	3
AlannaUbach	1	2
AngelinaJolie	2	2
AaronGuiel	2	1
AllySheedy	1	2
AlexSink	2	1
AdrianFernandez	1	3
AlfonsoPortillo	2	1
AlecosMarkides	3	1
AdelAl-Jubeir	3	1
AlfredoMoreno	1	2
AkmalTaher	1	2
AkikoMorigami	1	2
AbelPacheco	1	1
AnjumHussain	2	1
AlainDucasse	2	1
AlisonLohman	3	3
AliMohammedMaher	2	3
AllisonJanney	1	3
AllysonFelix	1	2
AdrienBrody	3	1
AbbasKiarostami	2	2
AlejandroToledo	1	2
AngelaMerkel	2	1
AndrewLuster	3	2
AbdoulayeWade	1	2
AdamAnt	2	1
AkbarHashemiRafsanjani	2	4
AliciaKeys	1	2
AlDavis	3	2
AishwaryaRai	3	1
AmyBrenneman	1	1
AndreaBocelli	2	2
AliciaSilverstone	4	2
AndrewWetzler	2	1
AnitaDeFrantz	1	2
AngelaBassett	3	2
AmandaPlumer	2	1
AmandaBeard	5	2
AlexPenelas	1	2
AlessandraCerna	2	1
AlbertoGonzales	3	1
AdrianaPerezNavarro	3	1
AhmedQureia	2	3
AlanDershowitz	3	1
AliciaWitt	1	1
AndreAgassi	2	2
AndrewFirestone	2	1
AlexKing	1	2
AndyLau	2	2
AaronTippin	2	3
AbdulMajeedShobokshi	2	1
AlbertBrooks	2	3
AlPacino	3	2
AngelLockward	2	1
AlexZanardi	1	2
AliAbbas	1	1
AlexandraPelosi	3	1
AlvaroSilvaCalderon	4	2
AngelaMascia-Frye	2	1
AlexCabrera	3	3
Abdullah	1	2
AdrianNastase	2	3
AlexisDennisoff	3	3
AndyWarhol	2	2
AlastairCampbell	1	1
AndrewFastow	1	2
AlysonHannigan	2	2
AdoorGopalakarishnan	3	2
AgbaniDarego	3	2
AkbarAlBaker	2	2
AmramMitzna	2	1
AaronEckhart	4	1
AdamSandler	2	2
AngieArzola	2	2
AidanQuinn	2	2
AndresDAlessandro	1	1
AhmadMasood	2	2
AlecBaldwin	3	1
AlvaroUribe	1	3
AhmetNecdetSezer	1	1
AlyWagner	1	1
AkhmedZakayev	2	1
AaronSorkin	3	2
AlfredodiStefano	1	1
AndyBenes	1	1
AldoParedes	3	3
AlbertoFujimori	1	3
AbbaEban	1	2
AlanBall	1	1
AbdullahGul	1	2
AdriannaZuzic	2	2
AlimzhanTokhtakhounov	3	1
AlejandroGonzalezInarritu	1	2
AlGore	2	1
AlSharpton	3	2
AbrahamFoxman	1	1
AmandaMarsh	3	2
AngelaLansbury	3	3
AmberTamblyn	2	1
AlanisMorissette	1	1
AlexFerguson	2	3
AlexisBledel	1	2
AdrianaLima	1	3
AlmaPowell	2	3
AbdulRahman	1	3
AlexandreHerchcovitch	2	1
AbidHamidMahmudAl-Tikriti	2	3
AndersEbbeson	1	2
AlexandreDaigle	2	1
AndrewCuomo	1	2
AndreaYates	1	2
AlekWek	1	2
AmySmart	1	2
AlLeiter	1	1
AbdullatifSener	1	2
AhmedChalabi	2	1
AndreasVinciguerra	2	2
AlexanderLukashenko	2	2
AndresManuelLopezObrador	1	2
AmyYasbeck	2	4
AngeloReyes	2	4
AmelieMauresmo	2	1
AgnesBruckner	3	4
AndreaDeCruz	2	2
AndyRoddick	1	1
AngieMartinez	1	2
AmrMoussa	1	2
AlexanderPayne	3	2
AlexandreDespatie	2	1
AlexHolmes	3	1
AmandaBynes	2	1
AmeliaVega	2	4
AlessandroNesta	3	3
AbdullahAhmadBadawi	1	3
AndreBucher	3	AgnesBruckner	1
AlfonsoCuaron	1	AidanQuinn	2
AbdelAzizAl-Hakim	1	AliKhamenei	1
AlfredSant	2	AbdulMajeedShobokshi	3
AnibalIbarra	3	AndyGarcia	1
AndresPastrana	1	AdrianaLima	2
AJCook	1	AndyDick	1
AlvaroNoboa	2	AmyYasbeck	4
AndyGarcia	1	AmySmart	2
AndyRooney	2	AlfredSant	1
AdisaiBodharamik	2	AbdoulayeWade	3
AmberFrey	3	AlfonsoCuaron	1
AdamScott	2	AndrewBernard	5
AndyGriffith	2	AlessandroNesta	2
AdrianAnnus	1	AlexandreDaigle	2
AndyDick	1	AlfonsoCuaron	2
AlbertoRuizGallardon	2	AlainDucasse	3
AlexaVega	3	AndyGriffith	2
AliKhamenei	1	AlecBaldwin	3
AlexanderDowner	1	AmandaBynes	2
AhmedAhmed	3	AlbertoGonzales	1
AlexCejka	2	AndreBucher	1
AndrewBernard	2	AishwaryaRai	2
AmyRedford	1	AaronGuiel	1
AbdulazizKamilov	1	AdelAl-Jubeir	1
AlbertoAcosta	3	AngelinaJolie	2
AliFallahian	1	AdriannaZuzic	1
AleksanderKwasniewski	1	AdelAl-Jubeir	2
AlannaUbach	1	AlvaroSilvaCalderon	3
AngelinaJolie	2	AnitaDeFrantz	1
AaronGuiel	1	AlbertoRuizGallardon	1
AllySheedy	1	AkbarAlBaker	1
AlexSink	2	AliciaKeys	2
AdrianFernandez	1	AndyLau	1
AlfonsoPortillo	1	AndreAgassi	1
AlecosMarkides	2	AbbaEban	1
AdelAl-Jubeir	3	AliKhamenei	2
AlfredoMoreno	3	AlexCejka	2
AkmalTaher	1	AlekWek	3
AkikoMorigami	1	AdriannaZuzic	3
AbelPacheco	2	AdriannaZuzic	1
AnjumHussain	1	AndyLau	1
AlainDucasse	3	AlecBaldwin	1
AlisonLohman	2	AkmalTaher	2
AliMohammedMaher	3	AldoParedes	1
AllisonJanney	2	AldoParedes	3
AllysonFelix	1	AndresManuelLopezObrador	2
AdrienBrody	3	AndrewFirestone	2
AbbasKiarostami	1	AdamAnt	3
AlejandroToledo	2	AmberTamblyn	2
AngelaMerkel	2	AlexisBledel	3
AndrewLuster	2	AgnesBruckner	1
AbdoulayeWade	2	AlexandraPelosi	3
AdamAnt	2	AdamSandler	3
AkbarHashemiRafsanjani	2	AndrewLuster	3
AliciaKeys	2	AlexaVega	3
AlDavis	2	Abdullah	2
AishwaryaRai	2	AngelLockward	2
AmyBrenneman	3	AbdullahGul	1
AndreaBocelli	1	AmelieMauresmo	1
AliciaSilverstone	4	AliFallahian	1
AndrewWetzler	2	AlannaUbach	1
AnitaDeFrantz	3	AlexFerguson	3
AngelaBassett	1	AlexSink	2
AmandaPlumer	1	AlessandraCerna	2
AmandaBeard	1	AndyGriffith	1
AlexPenelas	3	AhmedAhmed	2
AlessandraCerna	1	AliciaSilverstone	2
AlbertoGonzales	2	AmeliaVega	2
AdrianaPerezNavarro	3	AlecBaldwin	3
AhmedQureia	2	AdrianFernandez	2
AlanDershowitz	2	AlexisBledel	2
AliciaWitt	2	AndrewFirestone	2
AndreAgassi	2	AngelaBassett	1
AndrewFirestone	2	AlexCabrera	2
AlexKing	1	AlexSink	2
AndyLau	1	AlisonLohman	1
AaronTippin	1	AndyWarhol	2
AbdulMajeedShobokshi	1	AngieArzola	2
AlbertBrooks	3	AlexaVega	2
AlPacino	2	AidanQuinn	3
AngelLockward	3	AmyYasbeck	4
AlexZanardi	2	AndersEbbeson	2
AliAbbas	1	AngieMartinez	2
AlexandraPelosi	2	AndyBenes	1
AlvaroSilvaCalderon	1	AmandaBeard	1
AngelaMascia-Frye	2	AlanisMorissette	2
AlexCabrera	3	AlanBall	4
Abdullah	1	AnitaDeFrantz	3
AdrianNastase	3	AmyYasbeck	3
AlexisDennisoff	4	AhmedQureia	3
AndyWarhol	2	AlexandreHerchcovitch	2
AlastairCampbell	3	AbbasKiarostami	3
AndrewFastow	2	AdelAl-Jubeir	2
AlysonHannigan	2	AlbertoRuizGallardon	1
AdoorGopalakarishnan	2	AndreasVinciguerra	1
AgbaniDarego	4	AndyGriffith	2
AkbarAlBaker	2	AgnesBruckner	1
AmramMitzna	1	AngieMartinez	2
AaronEckhart	3	AJCook	2
AdamSandler	3	AliciaWitt	2
AngieArzola	2	AndreAgassi	2
AidanQuinn	1	AkbarHashemiRafsanjani	2
AndresDAlessandro	1	AhmetNecdetSezer	2
AhmadMasood	1	AndresPastrana	1
AlecBaldwin	3	AlmaPowell	2
AlvaroUribe	3	AdrianAnnus	2
AhmetNecdetSezer	1	AlyWagner	3
AlyWagner	1	AlexCejka	2
AkhmedZakayev	3	AlexandraPelosi	2
AaronSorkin	3	AmyRedford	1
AlfredodiStefano	2	AkikoMorigami	2
AndyBenes	1	AlSharpton	1
AldoParedes	2	AngelaBassett	3
AlbertoFujimori	3	AmberFrey	3
AbbaEban	3	AdrianNastase	3
AlanBall	1	AliFallahian	1
AbdullahGul	3	AllysonFelix	3
AdriannaZuzic	3	AleksanderKwasniewski	1
AlimzhanTokhtakhounov	3	AndyDick	1
AlejandroGonzalezInarritu	2	AhmedAhmed	2
AlGore	1	AndresManuelLopezObrador	3
AlSharpton	3	AdamSandler	3
AbrahamFoxman	3	AndyGarcia	2
AmandaMarsh	3	AaronGuiel	2
AngelaLansbury	1	AngelLockward	2
AmberTamblyn	2	AlexPenelas	2
AlanisMorissette	1	AlisonLohman	2
AlexFerguson	2	AlimzhanTokhtakhounov	3
AlexisBledel	1	AndyGriffith	2
AdrianaLima	3	AndrewFirestone	2
AlmaPowell	2	AmandaMarsh	2
AbdulRahman	3	AndrewLuster	3
AlexandreHerchcovitch	1	AlLeiter	1
AbidHamidMahmudAl-Tikriti	3	AdrianaPerezNavarro	2
AndersEbbeson	1	AkbarAlBaker	3
AlexandreDaigle	1	AndreaBocelli	2
AndrewCuomo	2	AlyWagner	1
AndreaYates	2	AlekWek	3
AlekWek	2	AndyDick	2
AmySmart	3	AngelaBassett	3
AlLeiter	1	AlmaPowell	1
AbdullatifSener	1	AlexandraPelosi	1
AhmedChalabi	2	AlexanderLukashenko	1
AndreasVinciguerra	2	AlexZanardi	1
AlexanderLukashenko	1	AlysonHannigan	1
AndresManuelLopezObrador	3	AlexandraPelosi	1
AmyYasbeck	1	AbelPacheco	3
AngeloReyes	2	AlexanderLukashenko	2
AmelieMauresmo	2	AdoorGopalakarishnan	3
AgnesBruckner	1	AnitaDeFrantz	2
AndreaDeCruz	1	AbdulMajeedShobokshi	3
AndyRoddick	3	AlexisDennisoff	1
AngieMartinez	2	AlexandreDespatie	1
AmrMoussa	3	AndresManuelLopezObrador	3
AlexanderPayne	1	AlainDucasse	2
AlexandreDespatie	2	AngieArzola	1
AlexHolmes	3	AkmalTaher	2
AmandaBynes	1	AdrienBrody	1
AmeliaVega	4	AmyYasbeck	4
AlessandroNesta	3	AlvaroSilvaCalderon	1
AbdullahAhmadBadawi	3	AlanBall	1
AndreBucher	1	3
AlfonsoCuaron	1	3
AbdelAzizAl-Hakim	3	1
AlfredSant	2	2
AnibalIbarra	2	1
AndresPastrana	2	3
AJCook	2	3
AlvaroNoboa	2	2
AndyGarcia	1	2
AndyRooney	1	2
AdisaiBodharamik	2	3
AmberFrey	2	1
AdamScott	3	1
AndyGriffith	1	2
AdrianAnnus	2	1
AndyDick	2	1
AlbertoRuizGallardon	2	1
AlexaVega	2	3
AliKhamenei	1	1
AlexanderDowner	4	1
AhmedAhmed	3	1
AlexCejka	1	3
AndrewBernard	1	1
AmyRedford	2	2
AbdulazizKamilov	2	1
AlbertoAcosta	2	3
AliFallahian	1	2
AleksanderKwasniewski	1	1
AlannaUbach	1	1
AngelinaJolie	2	2
AaronGuiel	2	1
AllySheedy	1	1
AlexSink	3	1
AdrianFernandez	2	1
AlfonsoPortillo	2	1
AlecosMarkides	3	1
AdelAl-Jubeir	2	3
AlfredoMoreno	1	2
AkmalTaher	2	2
AkikoMorigami	2	2
AbelPacheco	1	3
AnjumHussain	1	2
AlainDucasse	3	1
AlisonLohman	2	3
AliMohammedMaher	3	3
AllisonJanney	3	2
AllysonFelix	2	1
AdrienBrody	2	1
AbbasKiarostami	3	1
AlejandroToledo	1	2
AngelaMerkel	1	2
AndrewLuster	1	1
AbdoulayeWade	3	2
AdamAnt	3	1
AkbarHashemiRafsanjani	2	4
AliciaKeys	1	1
AlDavis	3	1
AishwaryaRai	3	2
AmyBrenneman	3	1
AndreaBocelli	1	1
AliciaSilverstone	2	3
AndrewWetzler	2	1
AnitaDeFrantz	3	2
AngelaBassett	2	1
AmandaPlumer	1	1
AmandaBeard	4	1
AlexPenelas	3	1
AlessandraCerna	2	1
AlbertoGonzales	3	1
AdrianaPerezNavarro	2	1
AhmedQureia	2	2
AlanDershowitz	3	2
AliciaWitt	2	2
AndreAgassi	1	1
AndrewFirestone	2	1
AlexKing	1	1
AndyLau	1	3
AaronTippin	1	1
AbdulMajeedShobokshi	2	1
AlbertBrooks	3	3
AlPacino	2	3
AngelLockward	1	3
AlexZanardi	2	2
AliAbbas	1	3
AlexandraPelosi	1	3
AlvaroSilvaCalderon	3	1
AngelaMascia-Frye	1	2
AlexCabrera	2	3
Abdullah	1	2
AdrianNastase	3	1
AlexisDennisoff	2	3
AndyWarhol	1	2
AlastairCampbell	1	1
AndrewFastow	1	2
AlysonHannigan	2	1
AdoorGopalakarishnan	1	1
AgbaniDarego	2	3
AkbarAlBaker	3	3
AmramMitzna	1	2
AaronEckhart	4	4
AdamSandler	3	1
AngieArzola	2	1
AidanQuinn	1	3
AndresDAlessandro	1	2
AhmadMasood	1	2
AlecBaldwin	3	2
AlvaroUribe	1	3
AhmetNecdetSezer	3	3
AlyWagner	1	1
AkhmedZakayev	1	1
AaronSorkin	2	1
AlfredodiStefano	1	3
AndyBenes	2	2
AldoParedes	2	1
AlbertoFujimori	2	3
AbbaEban	2	1
AlanBall	3	4
AbdullahGul	1	3
AdriannaZuzic	3	2
AlimzhanTokhtakhounov	1	1
AlejandroGonzalezInarritu	3	2
AlGore	1	2
AlSharpton	1	2
AbrahamFoxman	3	2
AmandaMarsh	3	2
AngelaLansbury	3	2
AmberTamblyn	2	2
AlanisMorissette	1	2
AlexFerguson	2	1
AlexisBledel	2	3
AdrianaLima	2	2
AlmaPowell	1	2
AbdulRahman	3	2
AlexandreHerchcovitch	1	1
AbidHamidMahmudAl-Tikriti	2	2
AndersEbbeson	2	1
AlexandreDaigle	2	1
AndrewCuomo	2	2
AndreaYates	1	2
AlekWek	1	2
AmySmart	2	3
AlLeiter	2	1
AbdullatifSener	1	2
AhmedChalabi	1	2
AndreasVinciguerra	1	1
AlexanderLukashenko	1	2
AndresManuelLopezObrador	2	1
AmyYasbeck	2	1
AngeloReyes	4	3
AmelieMauresmo	2	2
AgnesBruckner	1	2
AndreaDeCruz	2	1
AndyRoddick	4	1
AngieMartinez	2	2
AmrMoussa	3	2
AlexanderPayne	3	2
AlexandreDespatie	2	2
AlexHolmes	3	1
AmandaBynes	1	1
AmeliaVega	2	3
AlessandroNesta	3	3
AbdullahAhmadBadawi	3	1
AndreBucher	2	AlSharpton	1
AlfonsoCuaron	3	AdoorGopalakarishnan	2
AbdelAzizAl-Hakim	2	AdrianAnnus	3
AlfredSant	1	AaronTippin	4
AnibalIbarra	2	AkmalTaher	2
AndresPastrana	1	AmyRedford	3
AJCook	3	AkikoMorigami	3
AlvaroNoboa	2	AkhmedZakayev	2
AndyGarcia	2	AlLeiter	1
AndyRooney	2	AndreAgassi	2
AdisaiBodharamik	2	AmelieMauresmo	1
AmberFrey	2	AlainDucasse	1
AdamScott	3	AliMohammedMaher	2
AndyGriffith	1	AmySmart	2
AdrianAnnus	1	AlfredSant	3
AndyDick	1	AlPacino	2
AlbertoRuizGallardon	1	AlexSink	3
AlexaVega	3	AleksanderKwasniewski	3
AliKhamenei	2	AbdullatifSener	3
AlexanderDowner	4	AndrewFirestone	2
AhmedAhmed	3	AmyBrenneman	3
AlexCejka	2	AlecBaldwin	2
AndrewBernard	1	AliKhamenei	2
AmyRedford	3	AllisonJanney	2
AbdulazizKamilov	2	AlexCabrera	1
AlbertoAcosta	1	AbdullahAhmadBadawi	1
AliFallahian	2	AgnesBruckner	2
AleksanderKwasniewski	2	AngelaMerkel	1
AlannaUbach	2	AnitaDeFrantz	3
AngelinaJolie	1	AlbertoAcosta	3
AaronGuiel	2	AbdullahGul	3
AllySheedy	2	AbdulazizKamilov	2
AlexSink	3	AleksanderKwasniewski	3
AdrianFernandez	1	AndresPastrana	2
AlfonsoPortillo	1	AJCook	1
AlecosMarkides	2	AmelieMauresmo	1
AdelAl-Jubeir	1	AdrianaPerezNavarro	3
AlfredoMoreno	1	AmeliaVega	4
AkmalTaher	2	AndrewBernard	1
AkikoMorigami	1	AlyWagner	1
AbelPacheco	1	AlfredSant	2
AnjumHussain	1	AndreaBocelli	3
AlainDucasse	3	AmberFrey	2
AlisonLohman	1	AmandaBeard	2
AliMohammedMaher	1	AlexZanardi	1
AllisonJanney	2	AkbarAlBaker	2
AllysonFelix	1	AndrewBernard	4
AdrienBrody	1	AlSharpton	1
AbbasKiarostami	1	AlecosMarkides	2
AlejandroToledo	3	AdriannaZuzic	1
AngelaMerkel	1	AbdulRahman	1
AndrewLuster	3	AmandaBynes	2
AbdoulayeWade	1	AngelaLansbury	1
AdamAnt	1	AlSharpton	3
AkbarHashemiRafsanjani	3	AndyGarcia	2
AliciaKeys	1	AlexaVega	1
AlDavis	1	AngelinaJolie	2
AishwaryaRai	3	AdrianFernandez	3
AmyBrenneman	3	AhmedChalabi	1
AndreaBocelli	3	AmyYasbeck	2
AliciaSilverstone	4	AldoParedes	2
AndrewWetzler	2	AdrianFernandez	3
AnitaDeFrantz	3	AngelinaJolie	1
AngelaBassett	3	AngelaMascia-Frye	2
AmandaPlumer	2	AndreasVinciguerra	2
AmandaBeard	1	AngieMartinez	1
AlexPenelas	3	AndrewBernard	2
AlessandraCerna	1	AllySheedy	2
AlbertoGonzales	2	AmandaBynes	2
AdrianaPerezNavarro	2	AliciaWitt	2
AhmedQureia	3	AldoParedes	3
AlanDershowitz	1	AndyGarcia	1
AliciaWitt	2	AlbertoRuizGallardon	3
AndreAgassi	1	AaronSorkin	3
AndrewFirestone	1	AlanBall	4
AlexKing	1	AllisonJanney	2
AndyLau	1	AkbarAlBaker	2
AaronTippin	2	AbdulRahman	3
AbdulMajeedShobokshi	1	AleksanderKwasniewski	2
AlbertBrooks	2	AliKhamenei	1
AlPacino	1	AldoParedes	1
AngelLockward	3	AlbertoAcosta	3
AlexZanardi	2	AndreBucher	3
AliAbbas	4	AidanQuinn	3
AlexandraPelosi	1	AngelinaJolie	1
AlvaroSilvaCalderon	3	AlbertoFujimori	2
AngelaMascia-Frye	1	AmeliaVega	2
AlexCabrera	3	AbelPacheco	3
Abdullah	3	AhmedAhmed	3
AdrianNastase	3	AkmalTaher	1
AlexisDennisoff	2	AbdulazizKamilov	3
AndyWarhol	1	AlmaPowell	3
AlastairCampbell	2	AkhmedZakayev	1
AndrewFastow	1	AdrianFernandez	2
AlysonHannigan	1	AleksanderKwasniewski	2
AdoorGopalakarishnan	2	AbelPacheco	2
AgbaniDarego	1	AhmetNecdetSezer	2
AkbarAlBaker	3	AishwaryaRai	2
AmramMitzna	3	AbbasKiarostami	2
AaronEckhart	3	AndrewFirestone	1
AdamSandler	2	AbdullatifSener	1
AngieArzola	2	AlexZanardi	1
AidanQuinn	3	AlastairCampbell	2
AndresDAlessandro	1	AndrewBernard	2
AhmadMasood	2	AndreasVinciguerra	1
AlecBaldwin	3	AlfredSant	2
AlvaroUribe	2	AndrewWetzler	1
AhmetNecdetSezer	2	AdrianAnnus	3
AlyWagner	1	AlejandroGonzalezInarritu	2
AkhmedZakayev	3	AbdulMajeedShobokshi	1
AaronSorkin	2	AdoorGopalakarishnan	3
AlfredodiStefano	2	AhmedAhmed	1
AndyBenes	2	AbdelAzizAl-Hakim	2
AldoParedes	3	AdamAnt	3
AlbertoFujimori	3	AmyYasbeck	3
AbbaEban	3	AbbasKiarostami	1
AlanBall	2	AmberTamblyn	2
AbdullahGul	1	AlexZanardi	1
AdriannaZuzic	1	AlexisDennisoff	2
AlimzhanTokhtakhounov	3	AlyWagner	2
AlejandroGonzalezInarritu	3	AkmalTaher	2
AlGore	2	AngelinaJolie	1
AlSharpton	2	AdrianaLima	2
AbrahamFoxman	1	AllySheedy	2
AmandaMarsh	2	AlbertoFujimori	2
AngelaLansbury	3	AlfredoMoreno	2
AmberTamblyn	1	AndersEbbeson	1
AlanisMorissette	2	AndyDick	1
AlexFerguson	2	AaronGuiel	1
AlexisBledel	1	AhmedAhmed	1
AdrianaLima	1	AlysonHannigan	2
AlmaPowell	1	AbdulMajeedShobokshi	1
AbdulRahman	2	AndersEbbeson	1
AlexandreHerchcovitch	3	AndrewFirestone	1
AbidHamidMahmudAl-Tikriti	1	AlexaVega	2
AndersEbbeson	2	AlexanderPayne	2
AlexandreDaigle	1	AbidHamidMahmudAl-Tikriti	1
AndrewCuomo	2	AngelinaJolie	2
AndreaYates	1	AdrianaPerezNavarro	1
AlekWek	2	AnitaDeFrantz	2
AmySmart	1	AlexHolmes	1
AlLeiter	1	AndrewLuster	3
AbdullatifSener	3	AishwaryaRai	2
AhmedChalabi	2	AlexandreHerchcovitch	2
AndreasVinciguerra	1	AngieMartinez	2
AlexanderLukashenko	1	AhmedQureia	2
AndresManuelLopezObrador	2	AlexPenelas	1
AmyYasbeck	2	AlanisMorissette	2
AngeloReyes	2	AllySheedy	2
AmelieMauresmo	2	AlisonLohman	3
AgnesBruckner	4	AlvaroNoboa	3
AndreaDeCruz	2	AdrianaLima	2
AndyRoddick	1	AmyBrenneman	1
AngieMartinez	1	AbdullatifSener	3
