100	200
70	13	87	9
41	13	10
195	2	4
191	9	6
174	3	6
198	9	3
108	12	10
6	3	9
196	2	14
123	7	9
24	13	9
183	3	12
156	14	13
93	3	4
153	9	11
68	9	4
79	11	2
38	3	10
33	6	1
134	13	1
141	10	8
163	8	1
87	9	12
101	9	4
51	4	5
116	7	14
166	8	11
132	5	9
100	6	2
88	10	14
194	2	5
84	7	7
90	4	8
11	8	9
114	4	8
171	8	10
112	2	3
187	2	7
158	6	5
186	14	1
12	10	3
192	2	12
35	9	3
64	11	3
62	12	1
180	7	14
182	13	4
14	5	14
151	12	11
165	13	1
170	4	12
148	10	5
143	3	7
137	14	4
99	5	6
133	8	7
78	9	12
189	12	1
173	13	5
74	5	3
188	9	5
197	9	5
56	6	7
19	9	7
2	10	11
127	8	13
37	14	5
162	11	14
172	12	4
58	12	5
146	9	10
118	4	9
75	12	6
42	1	13
135	1	11
76	4	8
185	13	8
102	3	10
9	11	5
45	11	14
25	8	12
54	1	13
136	5	11
29	9	14
125	7	1
176	4	6
77	8	3
168	6	13
18	2	14
115	3	14
66	7	12
59	2	1
63	6	4
46	6	11
117	6	7
190	11	14
5	3	1
44	8	8
113	4	7
157	12	6
161	4	4
34	9	11
69	5	13
111	14	12
28	5	13
43	12	9
169	2	8
104	7	6
107	4	5
22	3	12
73	7	1
150	11	10
53	14	2
92	3	7
36	5	10
60	5	14
23	12	1
8	6	13
126	8	7
89	3	7
98	4	9
120	14	1
139	5	14
154	13	2
110	1	8
21	3	9
52	9	13
145	3	3
30	3	2
149	3	2
80	14	5
138	13	9
3	12	1
7	5	13
72	14	5
131	5	11
178	9	2
81	6	13
95	4	4
27	2	9
119	2	1
4	7	5
175	5	8
15	11	6
193	10	1
184	1	8
49	14	14
147	13	7
181	14	3
122	8	11
121	1	12
67	2	5
26	3	6
124	14	3
48	12	2
155	6	10
160	4	1
94	14	1
200	4	14
97	11	3
71	2	8
16	3	12
109	7	14
1	9	2
10	9	10
86	7	3
140	4	9
164	13	13
85	2	2
152	9	10
55	5	7
47	13	8
144	12	9
199	9	13
20	11	7
31	2	4
106	3	5
82	4	4
50	11	5
167	4	14
179	1	14
39	6	2
40	13	7
142	1	14
128	10	5
65	13	12
32	12	14
17	11	14
103	5	2
13	2	4
57	9	10
129	3	14
61	12	1
159	4	13
177	12	7
105	6	13
83	14	13
130	14	1
96	9	5
91	3	7
70	11	13
41	7	64	6
195	12	168	9
191	2	19	12
174	1	101	1
198	1	48	1
108	3	124	14
6	10	122	13
196	10	138	4
123	12	164	12
24	9	60	8
183	5	102	5
156	9	192	6
93	8	68	5
153	14	184	8
68	7	84	4
79	1	173	12
38	12	12	9
33	13	44	9
134	4	159	3
141	2	34	5
163	10	171	13
87	6	155	10
101	2	181	8
51	14	96	7
116	3	6	12
166	13	198	8
132	8	128	14
100	5	5	7
88	11	55	8
194	7	63	3
84	9	168	12
90	7	84	9
11	12	32	12
114	8	68	14
171	9	103	1
112	4	172	1
187	2	181	9
158	11	6	10
186	10	75	6
12	6	190	2
192	10	129	14
35	3	111	6
64	14	26	8
62	3	133	10
180	5	108	5
182	2	25	3
14	6	71	12
151	5	93	6
165	7	121	14
170	7	103	2
148	10	69	14
143	7	17	14
137	13	10	11
99	1	69	2
133	12	45	12
78	11	187	13
189	4	79	14
173	12	43	4
74	6	54	14
188	8	63	13
197	6	171	7
56	10	76	14
19	1	122	7
2	9	160	10
127	3	32	13
37	14	65	12
162	4	165	12
172	2	63	3
58	4	110	5
146	1	52	9
118	14	133	11
75	1	18	12
42	2	136	8
135	5	21	8
76	13	85	13
185	4	79	11
102	9	135	12
9	4	161	5
45	14	27	14
25	7	73	4
54	9	9	12
136	9	64	12
29	13	191	9
125	5	2	11
176	12	106	5
77	9	88	1
168	4	157	10
18	14	115	6
115	7	61	14
66	6	28	9
59	12	196	10
63	6	29	7
46	3	135	2
117	9	173	8
190	13	13	7
5	6	49	6
44	10	105	9
113	5	167	8
157	10	16	9
161	11	103	1
34	2	112	8
69	6	131	8
111	11	134	4
28	6	83	14
43	1	53	12
169	11	2	11
104	13	57	9
107	4	11	3
22	13	122	7
73	8	18	5
150	4	154	12
53	14	49	3
92	6	12	11
36	4	140	6
60	7	30	1
23	10	19	4
8	4	99	3
126	12	129	6
89	14	90	8
98	13	41	8
120	9	6	6
139	9	123	9
154	3	16	13
110	2	95	9
21	8	159	11
52	3	146	10
145	7	110	7
30	4	16	6
149	1	67	14
80	9	103	4
138	3	198	14
3	13	41	6
7	8	39	11
72	8	133	12
131	8	171	9
178	6	165	8
81	1	193	12
95	4	105	14
27	13	139	12
119	14	148	4
4	1	40	9
175	2	56	3
15	12	43	5
193	8	69	1
184	1	147	14
49	14	155	7
147	12	58	14
181	4	199	5
122	6	52	8
121	10	63	10
67	5	186	5
26	10	47	14
124	3	103	8
48	10	169	13
155	1	177	8
160	7	92	6
94	3	73	4
200	6	126	8
97	14	46	11
71	10	171	8
16	1	199	6
109	7	179	7
1	3	141	5
10	2	130	13
86	13	92	12
140	14	142	5
164	9	126	5
85	11	62	12
152	5	58	7
55	5	195	11
47	1	79	5
144	11	150	3
199	4	70	4
20	12	27	12
31	12	109	13
106	3	122	5
82	5	152	2
50	3	177	11
167	5	47	11
179	8	41	5
39	11	30	9
40	1	44	7
142	14	119	13
128	4	159	3
65	10	129	1
32	12	124	14
17	5	139	9
103	2	40	8
13	5	117	14
57	12	131	13
129	1	18	2
61	1	126	12
159	3	122	5
177	4	26	4
105	11	147	13
83	9	169	2
130	12	119	5
96	9	186	12
91	3	36	7
70	9	105	2
41	6	7
195	2	3
191	2	8
174	4	8
198	3	1
108	9	14
6	4	3
196	13	12
123	3	4
24	4	1
183	6	8
156	9	2
93	3	6
153	11	4
68	3	12
79	1	11
38	8	9
33	3	5
134	14	13
141	10	8
163	10	13
87	1	8
101	1	4
51	5	6
116	3	6
166	2	2
132	9	8
100	7	1
88	9	14
194	5	7
84	9	6
90	14	8
11	8	7
114	5	1
171	6	8
112	8	6
187	10	10
158	7	4
186	10	6
12	13	7
192	2	5
35	5	6
64	1	12
62	4	5
180	1	14
182	12	4
14	9	2
151	11	13
165	13	1
170	13	7
148	9	4
143	10	9
137	13	6
99	1	10
133	7	5
78	7	14
189	1	8
173	7	1
74	6	6
188	2	12
197	7	1
56	11	8
19	4	8
2	1	8
127	14	11
37	10	11
162	4	6
172	12	14
58	12	13
146	7	11
118	13	5
75	4	1
42	11	10
135	6	9
76	1	5
185	8	7
102	1	5
9	12	6
45	11	8
25	5	10
54	14	10
136	10	10
29	8	10
125	4	1
176	13	8
77	11	9
168	1	6
18	13	1
115	9	10
66	8	2
59	11	6
63	5	4
46	13	1
117	13	9
190	13	2
5	6	7
44	9	7
113	2	10
157	3	9
161	11	8
34	11	7
69	14	3
111	2	2
28	11	13
43	14	7
169	9	13
104	14	4
107	12	14
22	5	5
73	2	13
150	14	2
53	2	12
92	10	8
36	4	13
60	7	6
23	4	7
8	8	4
126	1	14
89	4	4
98	7	14
120	4	4
139	2	13
154	7	8
110	9	11
21	8	9
52	13	3
145	14	11
30	2	11
149	13	10
80	1	8
138	8	3
3	9	4
7	7	1
72	2	5
131	1	13
178	14	14
81	1	10
95	1	7
27	2	11
119	14	10
4	12	6
175	14	8
15	12	13
193	5	6
184	13	5
49	8	4
147	11	9
181	12	5
122	9	8
121	12	5
67	13	11
26	8	11
124	5	13
48	4	14
155	3	1
160	2	10
94	3	4
200	11	5
97	13	3
71	3	2
16	6	7
109	14	5
1	7	5
10	8	4
86	10	14
140	2	1
164	12	5
85	6	11
152	9	3
55	10	12
47	3	9
144	6	4
199	9	3
20	9	1
31	4	10
106	13	2
82	1	6
50	12	8
167	12	9
179	1	11
39	9	7
40	2	12
142	4	8
128	5	7
65	7	2
32	3	5
17	1	8
103	7	6
13	6	8
57	3	5
129	2	1
61	6	2
159	6	14
177	10	4
105	6	2
83	9	8
130	4	11
96	13	12
91	6	7
70	13	9
41	2	161	14
195	5	93	7
191	3	22	1
174	4	185	8
198	9	123	12
108	6	35	7
6	6	131	9
196	13	83	13
123	5	1	9
24	13	15	5
183	10	107	3
156	3	67	10
93	9	27	4
153	14	188	1
68	12	179	8
79	1	88	9
38	12	195	13
33	8	21	4
134	14	152	2
141	11	84	13
163	3	78	13
87	2	57	2
101	6	80	9
51	4	56	9
116	13	77	14
166	7	105	4
132	9	193	1
100	13	136	6
88	11	70	14
194	14	167	1
84	8	108	11
90	1	197	3
11	11	195	9
114	9	107	4
171	6	34	9
112	6	84	13
187	6	194	12
158	13	192	3
186	6	187	1
12	14	91	9
192	1	122	1
35	4	162	7
64	9	186	14
62	4	144	9
180	1	176	2
182	10	45	12
14	1	100	8
151	14	173	10
165	9	139	3
170	3	53	13
148	1	170	2
143	10	4	5
137	2	153	12
99	11	67	11
133	3	178	5
78	7	92	8
189	9	55	4
173	6	97	6
74	8	36	11
188	9	166	9
197	12	180	10
56	5	106	2
19	1	48	5
2	4	163	3
127	13	40	12
37	4	82	6
162	9	40	9
172	4	66	13
58	5	121	13
146	6	70	12
118	13	126	10
75	1	166	10
42	11	134	14
135	12	49	5
76	8	84	11
185	3	150	5
102	2	48	8
9	4	80	11
45	11	31	9
25	4	16	10
54	12	32	10
136	13	107	6
29	6	158	11
125	3	198	6
176	7	156	7
77	8	135	7
168	6	194	7
18	7	164	11
115	2	127	10
66	10	65	7
59	6	192	3
63	1	154	6
46	10	135	3
117	9	169	12
190	8	100	4
5	3	53	13
44	7	120	3
113	13	128	1
157	5	98	4
161	9	196	14
34	3	128	2
69	14	35	8
111	5	103	5
28	6	147	2
43	13	101	7
169	13	153	1
104	14	14	13
107	11	150	12
22	12	29	6
73	12	126	1
150	7	20	9
53	13	139	13
92	10	198	4
36	6	124	5
60	7	187	3
23	2	58	6
8	8	29	12
126	2	164	3
89	6	111	10
98	5	67	6
120	12	46	12
139	4	192	12
154	12	55	8
110	10	69	8
21	1	176	1
52	2	7	6
145	1	170	12
30	1	50	1
149	5	74	11
80	2	57	6
138	4	95	1
3	1	51	7
7	6	96	1
72	7	46	10
131	3	121	10
178	6	4	3
81	5	31	3
95	14	173	13
27	5	35	14
119	4	85	3
4	4	31	11
175	13	78	5
15	6	31	4
193	8	111	13
184	14	30	3
49	6	85	14
147	2	1	1
181	9	49	5
122	4	43	2
121	9	105	12
67	1	48	11
26	6	32	5
124	8	41	13
48	14	44	14
155	10	41	6
160	5	109	7
94	5	22	5
200	3	6	7
97	3	6	9
71	4	23	7
16	2	121	6
109	7	4	2
1	5	187	11
10	13	47	1
86	13	165	5
140	14	64	7
164	10	63	1
85	10	73	9
152	3	180	4
55	6	33	11
47	5	93	11
144	13	99	14
199	1	187	2
20	13	97	9
31	4	129	4
106	14	60	7
82	13	52	2
50	3	195	5
167	8	158	3
179	4	98	12
39	1	61	9
40	2	75	14
142	11	89	8
128	3	169	7
65	1	21	2
32	4	17	2
17	11	133	9
103	4	63	14
13	1	85	5
57	7	34	2
129	6	36	4
61	6	72	5
159	2	72	13
177	14	155	12
105	12	180	12
83	10	172	5
130	9	72	14
96	5	141	14
91	2	80	6
70	14	64	4
41	14	9
195	8	8
191	12	1
174	5	12
198	10	8
108	9	5
6	7	3
196	2	9
123	4	8
24	6	1
183	8	3
156	1	3
93	6	13
153	3	11
68	10	4
79	4	1
38	2	3
33	7	5
134	6	13
141	4	5
163	1	4
87	2	1
101	10	13
51	6	7
116	4	1
166	8	10
132	9	5
100	4	4
88	2	5
194	1	12
84	14	1
90	13	8
11	7	10
114	13	8
171	3	4
112	3	13
187	10	2
158	9	8
186	1	3
12	5	5
192	1	8
35	6	13
64	5	3
62	10	4
180	5	2
182	1	4
14	9	1
151	8	9
165	13	6
170	7	11
148	2	4
143	10	12
137	5	11
99	5	1
133	1	5
78	1	4
189	11	13
173	8	10
74	12	8
188	3	5
197	6	9
56	14	8
19	14	3
2	3	5
127	13	4
37	14	1
162	3	4
172	11	8
58	2	12
146	6	10
118	13	12
75	1	4
42	10	13
135	5	3
76	5	13
185	9	5
102	1	4
9	1	10
45	2	1
25	2	14
54	3	8
136	5	7
29	14	7
125	5	6
176	7	4
77	13	5
168	13	6
18	6	10
115	7	7
66	7	3
59	14	6
63	12	12
46	9	1
117	1	3
190	4	13
5	8	9
44	11	8
113	14	9
157	9	10
161	14	3
34	9	11
69	11	2
111	5	11
28	12	4
43	3	6
169	2	8
104	12	11
107	13	5
22	7	8
73	10	10
150	2	10
53	6	11
92	12	11
36	2	13
60	10	2
23	7	8
8	2	11
126	13	10
89	13	9
98	4	7
120	7	1
139	11	11
154	9	6
110	11	11
21	9	10
52	10	7
145	11	7
30	5	9
149	2	8
80	2	2
138	9	9
3	10	7
7	1	8
72	12	3
131	7	11
178	12	11
81	7	2
95	7	10
27	13	8
119	11	14
4	1	4
175	12	2
15	5	5
193	5	6
184	3	3
49	10	9
147	1	7
181	7	11
122	7	2
121	7	11
67	10	12
26	5	9
124	1	4
48	2	1
155	5	1
160	11	1
94	2	6
200	8	14
97	12	9
71	4	10
16	3	10
109	11	9
1	11	7
10	14	7
86	11	2
140	10	14
164	11	1
85	3	11
152	5	8
55	5	10
47	10	2
144	3	9
199	13	3
20	6	10
31	11	3
106	5	5
82	12	1
50	1	10
167	9	6
179	7	13
39	8	2
40	14	13
142	11	12
128	4	13
65	1	9
32	6	13
17	9	7
103	13	1
13	10	5
57	13	4
129	6	6
61	2	4
159	10	12
177	12	6
105	6	13
83	12	4
130	6	7
96	7	1
91	7	9
70	12	7
41	7	158	6
195	4	45	6
191	12	96	6
174	1	135	3
198	10	52	12
108	5	153	7
6	1	36	7
196	11	150	2
123	4	125	7
24	6	26	5
183	6	84	14
156	10	134	10
93	3	80	9
153	8	169	2
68	2	132	8
79	9	82	7
38	6	111	11
33	5	137	7
134	5	173	14
141	7	179	2
163	13	80	13
87	6	47	11
101	4	158	4
51	9	47	5
116	10	45	13
166	7	44	14
132	11	16	2
100	10	161	9
88	2	93	7
194	11	84	10
84	13	28	13
90	1	29	5
11	3	197	5
114	2	83	8
171	10	40	3
112	11	20	11
187	3	170	14
158	3	23	3
186	6	121	14
12	13	192	9
192	10	154	6
35	2	63	9
64	7	192	12
62	5	195	13
180	11	200	4
182	5	126	1
14	7	20	14
151	5	39	1
165	10	105	3
170	12	167	3
148	8	159	2
143	2	31	12
137	4	194	13
99	5	59	6
133	4	150	3
78	11	194	9
189	3	114	4
173	7	44	3
74	10	11	11
188	8	52	10
197	13	37	12
56	5	102	13
19	3	45	10
2	11	198	5
127	6	102	9
37	13	173	13
162	12	33	3
172	2	103	3
58	2	166	10
146	1	116	13
118	11	115	2
75	7	71	1
42	6	129	2
135	5	72	12
76	4	141	10
185	3	115	8
102	3	109	2
9	4	109	10
45	3	59	9
25	10	108	10
54	2	98	2
136	1	131	13
29	8	155	3
125	9	62	1
176	14	4	1
77	4	85	12
168	7	162	7
18	3	11	12
115	5	31	4
66	11	172	14
59	3	87	14
63	6	99	5
46	9	110	8
117	14	136	14
190	11	182	1
5	1	27	7
44	14	162	8
113	13	152	14
157	9	23	5
161	3	15	3
34	6	75	3
69	10	87	5
111	13	96	9
28	1	157	6
43	6	8	5
169	5	29	6
104	2	195	5
107	7	145	11
22	8	41	8
73	10	131	14
150	4	19	8
53	1	112	8
92	5	56	3
36	6	74	14
60	8	26	7
23	14	48	1
8	12	81	4
126	4	171	1
89	2	3	2
98	1	140	8
120	4	49	3
139	2	161	9
154	9	67	13
110	10	185	14
21	8	147	2
52	14	181	1
145	10	52	6
30	8	40	13
149	3	163	2
80	1	144	9
138	7	1	9
3	7	173	5
7	10	167	5
72	13	114	14
131	9	37	7
178	2	62	5
81	11	169	14
95	6	52	11
27	4	63	9
119	14	103	10
4	2	160	14
175	11	140	10
15	8	98	4
193	8	125	6
184	2	82	2
49	13	141	9
147	1	21	13
181	13	74	7
122	7	147	2
121	11	26	5
67	2	60	5
26	6	53	11
124	8	4	12
48	6	85	2
155	2	61	2
160	9	45	1
94	8	123	4
200	11	5	7
97	4	96	14
71	8	41	14
16	2	88	7
109	12	69	8
1	7	152	14
10	4	161	11
86	7	159	3
140	14	196	8
164	13	122	9
85	8	2	9
152	2	43	14
55	13	42	8
47	7	175	7
144	6	3	4
199	8	46	9
20	3	140	3
31	6	12	14
106	2	183	6
82	7	13	6
50	4	179	1
167	8	173	5
179	4	137	12
39	8	75	1
40	13	190	11
142	5	74	3
128	1	107	5
65	5	147	10
32	5	53	10
17	6	77	1
103	13	181	12
13	13	149	8
57	8	94	14
129	2	127	6
61	11	197	4
159	11	175	11
177	4	52	3
105	5	171	14
83	3	110	8
130	3	73	7
96	8	102	6
91	14	59	1
70	1	145	3
41	2	4
195	1	2
191	4	14
174	14	2
198	7	10
108	1	7
6	12	8
196	9	3
123	10	10
24	7	13
183	8	14
156	3	11
93	12	10
153	2	6
68	3	3
79	1	8
38	7	2
33	8	1
134	4	6
141	4	8
163	1	11
87	14	10
101	8	8
51	7	7
116	10	7
166	1	14
132	10	8
100	2	9
88	9	9
194	10	7
84	1	3
90	8	13
11	9	14
114	10	2
171	1	6
112	2	12
187	13	12
158	6	5
186	10	5
12	9	14
192	12	4
35	4	9
64	14	1
62	2	14
180	8	12
182	11	4
14	9	5
151	1	10
165	10	9
170	13	1
148	1	3
143	8	9
137	10	7
99	2	6
133	5	9
78	13	5
189	1	14
173	5	2
74	10	3
188	10	9
197	6	13
56	14	11
19	2	4
2	8	11
127	9	6
37	11	12
162	14	9
172	4	2
58	7	3
146	6	9
118	12	7
75	8	7
42	5	11
135	11	1
76	13	14
185	9	5
102	5	12
9	10	4
45	7	14
25	9	5
54	6	5
136	4	11
29	14	13
125	3	12
176	11	6
77	9	3
168	9	7
18	6	7
115	10	9
66	7	13
59	2	12
63	14	1
46	3	12
117	9	9
190	9	14
5	7	10
44	8	12
113	2	3
157	9	4
161	1	9
34	3	3
69	2	7
111	4	10
28	11	12
43	5	5
169	12	4
104	5	9
107	6	3
22	5	5
73	9	4
150	2	8
53	9	6
92	6	4
36	5	1
60	13	5
23	11	14
8	6	14
126	5	4
89	2	7
98	3	9
120	3	9
139	8	12
154	8	3
110	12	2
21	2	8
52	2	5
145	9	11
30	5	5
149	4	7
80	12	3
138	3	1
3	4	6
7	10	6
72	12	13
131	1	11
178	1	1
81	4	9
95	4	10
27	4	7
119	5	10
4	14	6
175	3	13
15	9	8
193	10	2
184	3	5
49	7	14
147	11	13
181	1	3
122	14	8
121	8	2
67	12	6
26	13	5
124	8	3
48	13	9
155	13	14
160	10	8
94	12	1
200	13	5
97	5	2
71	8	8
16	4	1
109	14	6
1	7	11
10	1	11
86	3	3
140	4	1
164	14	12
85	12	5
152	9	4
55	7	6
47	14	4
144	10	14
199	7	9
20	5	5
31	13	10
106	2	4
82	9	11
50	5	12
167	13	1
179	12	4
39	12	11
40	10	9
142	7	4
128	9	11
65	10	12
32	3	11
17	11	10
103	11	4
13	10	8
57	6	14
129	5	3
61	4	3
159	10	10
177	5	5
105	2	8
83	2	11
130	1	10
96	8	9
91	6	11
70	5	14
41	9	182	7
195	14	30	10
191	11	38	3
174	7	104	10
198	3	61	7
108	1	111	3
6	3	33	7
196	3	32	13
123	3	136	3
24	7	77	5
183	14	101	7
156	4	11	8
93	14	179	7
153	13	137	3
68	4	48	13
79	9	125	11
38	5	163	4
33	12	17	14
134	14	142	11
141	3	71	6
163	3	75	14
87	6	41	4
101	1	146	9
51	4	96	8
116	12	132	7
166	4	101	7
132	3	142	14
100	1	124	7
88	2	78	8
194	8	32	10
84	1	168	5
90	13	85	10
11	12	123	3
114	1	9	2
171	11	189	14
112	12	116	6
187	4	133	7
158	4	101	9
186	12	97	10
12	6	114	7
192	5	139	14
35	13	79	14
64	8	88	8
62	1	90	9
180	3	149	2
182	5	35	9
14	13	121	12
151	7	44	5
165	11	105	1
170	5	149	9
148	3	28	4
143	9	126	4
137	12	110	13
99	5	197	13
133	6	101	12
78	6	61	8
189	4	159	12
173	7	102	10
74	12	104	11
188	14	105	8
197	1	95	1
56	14	20	4
19	5	75	3
2	11	171	1
127	14	158	5
37	4	53	11
162	7	199	12
172	4	129	7
58	12	72	13
146	13	40	6
118	6	195	1
75	14	121	11
42	12	23	7
135	5	134	1
76	6	96	5
185	12	111	14
102	6	166	3
9	1	99	8
45	9	121	12
25	13	119	11
54	8	22	5
136	8	64	11
29	12	30	4
125	5	199	9
176	4	167	1
77	13	185	14
168	10	109	9
18	8	119	11
115	10	185	4
66	5	76	1
59	13	44	8
63	8	90	4
46	4	151	3
117	7	150	13
190	11	149	12
5	1	24	9
44	3	196	11
113	2	14	6
157	9	18	8
161	14	125	13
34	13	190	13
69	9	158	9
111	10	90	1
28	12	106	4
43	12	116	3
169	12	138	13
104	1	137	13
107	2	110	14
22	4	84	4
73	2	5	10
150	14	184	13
53	3	192	1
92	11	2	2
36	7	70	4
60	3	102	11
23	13	117	1
8	6	135	4
126	1	91	3
89	12	79	9
98	7	173	3
120	14	6	6
139	7	190	14
154	2	97	3
110	4	66	12
21	10	28	7
52	12	116	12
145	4	132	13
30	2	5	13
149	9	71	11
80	1	158	9
138	10	66	13
3	3	128	12
7	12	61	7
72	4	187	10
131	2	105	5
178	5	53	5
81	5	36	6
95	10	45	11
27	4	187	9
119	2	4	5
4	1	32	7
175	9	5	13
15	3	148	4
193	10	84	10
184	4	17	10
49	10	83	6
147	10	158	11
181	10	44	8
122	1	112	14
121	13	146	9
67	12	125	11
26	10	94	2
124	3	119	11
48	1	191	9
155	2	11	13
160	1	53	3
94	13	14	10
200	13	85	2
97	6	161	9
71	7	93	9
16	9	4	14
109	5	180	4
1	11	109	3
10	7	129	1
86	5	18	12
140	13	156	5
164	11	52	10
85	5	99	8
152	8	125	11
55	3	77	10
47	13	32	11
144	4	132	13
199	2	103	3
20	14	69	4
31	10	147	13
106	1	140	13
82	2	167	6
50	4	153	10
167	14	61	1
179	5	34	5
39	6	38	8
40	7	2	10
142	2	32	5
128	1	194	5
65	5	89	1
32	2	118	7
17	5	128	14
103	10	193	4
13	10	86	10
57	10	129	8
129	4	157	1
61	8	34	4
159	9	192	10
177	7	81	9
105	12	76	13
83	8	17	7
130	13	44	10
96	3	34	11
91	7	55	11
70	1	83	3
41	4	14
195	7	1
191	6	1
174	6	1
198	1	13
108	14	10
6	14	13
196	13	14
123	8	10
24	10	13
183	7	2
156	14	5
93	12	12
153	13	6
68	7	10
79	7	4
38	12	6
33	6	14
134	13	2
141	6	3
163	5	2
87	7	6
101	10	13
51	8	6
116	8	11
166	5	10
132	9	5
100	10	1
88	13	3
194	14	3
84	10	6
90	12	7
11	4	4
114	13	14
171	14	3
112	12	12
187	10	14
158	12	10
186	13	13
12	13	14
192	6	14
35	3	11
64	9	5
62	6	4
180	5	11
182	4	4
14	8	6
151	2	1
165	1	1
170	3	7
148	14	5
143	3	1
137	9	1
99	14	5
133	5	13
78	13	2
189	4	1
173	13	10
74	4	1
188	1	8
197	7	12
56	4	5
19	2	8
2	3	9
127	14	3
37	10	5
162	3	5
172	1	12
58	8	9
146	7	12
118	1	13
75	6	10
42	13	10
135	8	12
76	5	13
185	2	7
102	4	6
9	5	11
45	9	1
25	11	9
54	2	3
136	7	5
29	1	2
125	3	4
176	7	14
77	7	4
168	14	13
18	7	5
115	2	6
66	6	11
59	5	4
63	7	9
46	10	5
117	8	1
190	13	11
5	14	7
44	2	1
113	7	6
157	10	5
161	12	12
34	9	5
69	13	11
111	1	8
28	12	8
43	12	5
169	6	13
104	10	12
107	13	11
22	5	13
73	6	14
150	9	5
53	5	11
92	3	5
36	11	13
60	6	9
23	9	8
8	14	2
126	3	12
89	6	3
98	7	5
120	13	3
139	5	1
154	1	8
110	3	7
21	4	12
52	4	14
145	14	3
30	4	5
149	14	2
80	12	4
138	6	13
3	11	11
7	4	6
72	11	9
131	3	13
178	7	7
81	13	3
95	8	12
27	2	6
119	12	11
4	13	4
175	6	9
15	5	2
193	1	2
184	11	4
49	11	7
147	1	7
181	5	7
122	11	11
121	6	13
67	14	9
26	9	12
124	12	12
48	1	13
155	4	7
160	1	3
94	12	8
200	2	1
97	1	12
71	2	13
16	13	12
109	4	9
1	1	12
10	12	14
86	5	12
140	6	8
164	6	9
85	14	9
152	1	11
55	1	8
47	14	12
144	2	13
199	11	6
20	4	7
31	7	11
106	7	11
82	1	14
50	1	12
167	13	6
179	7	2
39	8	5
40	1	14
142	4	13
128	7	2
65	6	12
32	9	14
17	11	5
103	5	9
13	1	4
57	2	13
129	1	1
61	3	12
159	8	4
177	1	1
105	13	11
83	6	3
130	13	7
96	13	6
91	6	1
70	12	2
41	14	103	12
195	2	184	9
191	11	44	13
174	5	30	10
198	10	48	13
108	2	161	13
6	2	134	3
196	8	26	5
123	5	99	14
24	5	97	14
183	12	82	8
156	3	10	1
93	5	30	9
153	14	5	6
68	5	137	6
79	12	134	12
38	11	151	6
33	14	187	14
134	2	88	13
141	1	166	14
163	2	15	11
87	2	122	9
101	9	111	7
51	6	189	2
116	3	178	8
166	3	180	12
132	10	96	14
100	1	176	2
88	8	152	4
194	10	176	4
84	12	114	12
90	1	93	5
11	7	182	1
114	2	105	10
171	12	131	14
112	3	133	11
187	3	62	13
158	11	26	10
186	6	132	12
12	13	151	14
192	14	156	10
35	5	146	7
64	14	94	7
62	5	23	12
180	6	65	11
182	1	128	8
14	10	158	4
151	5	166	9
165	7	112	12
170	4	4	9
148	10	30	8
143	6	108	6
137	8	141	7
99	2	192	10
133	11	54	5
78	12	9	2
189	12	111	6
173	12	88	11
74	12	173	10
188	2	162	5
197	9	19	11
56	10	95	9
19	12	156	9
2	9	11	13
127	2	187	8
37	8	171	13
162	8	129	4
172	4	2	10
58	14	83	1
146	3	26	4
118	8	77	8
75	3	33	7
42	11	128	12
135	10	93	3
76	12	126	6
185	3	96	9
102	2	63	12
9	13	59	2
45	5	140	2
25	8	41	5
54	10	58	10
136	7	106	10
29	11	69	6
125	13	8	1
176	12	46	3
77	8	121	4
168	11	103	11
18	7	47	4
115	5	63	1
66	14	160	5
59	14	136	7
63	10	173	8
46	6	52	2
117	5	178	2
190	8	57	10
5	11	168	9
44	9	177	10
113	4	166	1
157	8	162	1
161	14	175	14
34	9	135	7
69	2	105	8
111	11	145	4
28	1	73	1
43	13	9	1
169	9	183	4
104	14	132	6
107	11	182	11
22	10	134	12
73	10	7	8
150	12	89	7
53	12	177	3
92	4	51	10
36	8	156	3
60	4	89	1
23	3	109	4
8	1	38	2
126	13	127	2
89	11	28	2
98	13	199	1
120	10	53	9
139	7	7	7
154	13	91	11
110	3	133	7
21	6	17	1
52	5	99	14
145	12	188	3
30	6	100	4
149	12	182	14
80	3	197	13
138	1	26	8
3	8	120	2
7	13	28	14
72	4	176	4
131	7	60	2
178	11	63	9
81	12	112	3
95	13	136	9
27	12	19	12
119	8	103	5
4	12	67	2
175	1	7	13
15	8	84	1
193	10	100	5
184	5	30	14
49	6	129	7
147	7	60	11
181	9	76	9
122	8	98	9
121	1	52	13
67	5	60	4
26	3	159	11
124	1	121	6
48	3	161	11
155	14	159	10
160	3	169	5
94	5	49	2
200	3	106	8
97	10	59	3
71	7	112	3
16	8	106	14
109	11	136	8
1	13	58	7
10	4	176	8
86	2	121	14
140	1	78	10
164	9	155	2
85	13	81	9
152	4	178	13
55	2	17	1
47	8	61	3
144	5	89	2
199	10	127	4
20	12	128	13
31	1	59	4
106	8	114	14
82	14	156	4
50	3	67	6
167	7	92	12
179	8	51	6
39	6	99	13
40	9	8	5
142	5	46	5
128	3	50	12
65	6	98	9
32	3	130	4
17	13	24	3
103	13	40	2
13	10	180	12
57	6	69	1
129	10	146	9
61	4	146	9
159	2	130	3
177	7	166	6
105	1	167	8
83	9	199	9
130	14	62	3
96	5	12	12
